datetime,avg_temp,avg_humid,avg_wind_speed,avg_pressure,date,hour
2016-12-23 06:00:00,35.10,66.00,6.90,1027.1,2016-12-23,6
2016-12-23 07:00:00,33.10,75.00,8.10,1027.8,2016-12-23,7
2016-12-23 08:00:00,32.00,,9.20,1028.4,2016-12-23,8
2016-12-23 09:00:00,34.00,69.00,10.40,1029.1,2016-12-23,9
2016-12-23 10:00:00,36.00,62.00,11.50,1030.1,2016-12-23,10
2016-12-23 11:00:00,33.10,69.00,9.20,1030.8,2016-12-23,11
2016-12-23 12:00:00,34.00,67.00,9.20,1031.5,2016-12-23,12
2016-12-23 13:00:00,36.00,67.00,8.10,1032.2,2016-12-23,13
2016-12-23 14:00:00,39.90,55.00,9.20,1032.8,2016-12-23,14
2016-12-23 15:00:00,42.10,50.00,5.80,1032.5,2016-12-23,15
2016-12-23 16:00:00,44.10,45.00,8.10,1031.5,2016-12-23,16
2016-12-23 17:00:00,45.00,44.00,12.70,1031.2,2016-12-23,17
2016-12-23 18:00:00,45.00,44.00,9.20,1030.8,2016-12-23,18
2016-12-23 19:00:00,46.00,43.00,8.10,1030.8,2016-12-23,19
2016-12-23 20:00:00,45.00,47.00,8.10,1031.2,2016-12-23,20
2016-12-23 21:00:00,43.00,51.00,6.90,1031.5,2016-12-23,21
2016-12-23 22:00:00,41.00,60.00,5.80,1031.5,2016-12-23,22
2016-12-23 23:00:00,42.10,53.00,9.20,1031.2,2016-12-23,23
2016-12-24 00:00:00,41.00,55.00,9.20,1031.2,2016-12-24,0
2016-12-24 01:00:00,41.00,55.00,8.10,1030.8,2016-12-24,1
2016-12-24 02:00:00,39.00,62.00,4.60,1030.5,2016-12-24,2
2016-12-24 03:00:00,39.00,59.00,6.90,1030.1,2016-12-24,3
2016-12-24 04:00:00,39.00,62.00,9.20,1029.5,2016-12-24,4
2016-12-24 05:00:00,39.90,60.00,6.90,1028.8,2016-12-24,5
2016-12-24 06:00:00,39.00,62.00,6.90,1028.1,2016-12-24,6
2016-12-24 07:00:00,39.90,62.00,10.40,1027.8,2016-12-24,7
2016-12-24 08:00:00,41.00,60.00,8.10,1026.1,2016-12-24,8
2016-12-24 09:00:00,39.55,70.00,10.95,1025.5,2016-12-24,9
2016-12-24 10:00:00,39.36,76.75,7.62,1025.3,2016-12-24,10
2016-12-24 11:00:00,38.45,85.50,8.65,1024.9,2016-12-24,11
2016-12-24 12:00:00,38.17,91.00,7.78,1024.4,2016-12-24,12
2016-12-24 13:00:00,39.90,93.00,10.40,1022.9,2016-12-24,13
2016-12-24 14:00:00,39.90,93.00,9.60,1022.4,2016-12-24,14
2016-12-24 15:00:00,40.73,93.00,9.50,1021.4,2016-12-24,15
2016-12-24 16:00:00,42.03,91.83,9.80,1020.7,2016-12-24,16
2016-12-24 17:00:00,42.77,93.75,12.10,1020.2,2016-12-24,17
2016-12-24 18:00:00,43.73,94.33,10.00,1020.2,2016-12-24,18
2016-12-24 19:00:00,45.00,90.00,8.65,1020.6,2016-12-24,19
2016-12-24 20:00:00,46.00,89.00,9.20,1021.7,2016-12-24,20
2016-12-24 21:00:00,43.00,93.00,6.90,1022.4,2016-12-24,21
2016-12-24 22:00:00,43.00,93.00,6.90,1022.7,2016-12-24,22
2016-12-24 23:00:00,46.00,86.00,5.80,1023.7,2016-12-24,23
2016-12-25 00:00:00,46.90,80.00,7.50,1024.2,2016-12-25,0
2016-12-25 01:00:00,46.00,83.00,6.90,1024.7,2016-12-25,1
2016-12-25 02:00:00,45.00,82.00,4.60,1025.4,2016-12-25,2
2016-12-25 03:00:00,43.00,86.00,4.60,1026.4,2016-12-25,3
2016-12-25 04:00:00,43.00,76.00,6.90,1026.8,2016-12-25,4
2016-12-25 05:00:00,41.00,79.00,0.00,1027.1,2016-12-25,5
2016-12-25 06:00:00,39.90,79.00,8.10,1027.4,2016-12-25,6
2016-12-25 07:00:00,37.90,,4.60,1028.1,2016-12-25,7
2016-12-25 08:00:00,37.90,,5.80,1028.8,2016-12-25,8
2016-12-25 09:00:00,39.00,,5.80,1028.8,2016-12-25,9
2016-12-25 10:00:00,39.00,72.00,5.80,1029.8,2016-12-25,10
2016-12-25 11:00:00,35.10,82.00,5.80,1030.8,2016-12-25,11
2016-12-25 12:00:00,37.90,76.00,5.80,1031.8,2016-12-25,12
2016-12-25 13:00:00,39.00,,3.50,1032.2,2016-12-25,13
2016-12-25 14:00:00,43.00,68.00,9.20,1033.2,2016-12-25,14
2016-12-25 15:00:00,45.00,,10.40,1033.2,2016-12-25,15
2016-12-25 16:00:00,46.00,,9.20,1033.2,2016-12-25,16
2016-12-25 17:00:00,48.00,51.00,9.20,1032.8,2016-12-25,17
2016-12-25 18:00:00,50.00,48.00,10.40,1032.2,2016-12-25,18
2016-12-25 19:00:00,50.00,48.00,8.10,1032.5,2016-12-25,19
2016-12-25 20:00:00,50.00,48.00,0.00,1033.2,2016-12-25,20
2016-12-25 21:00:00,46.00,55.00,3.50,1033.5,2016-12-25,21
2016-12-25 22:00:00,43.00,60.00,0.00,1034.5,2016-12-25,22
2016-12-25 23:00:00,37.90,76.00,0.00,1035.6,2016-12-25,23
2016-12-26 00:00:00,39.90,67.00,0.00,1036.6,2016-12-26,0
2016-12-26 01:00:00,36.00,79.00,0.00,1037.6,2016-12-26,1
2016-12-26 02:00:00,37.00,78.00,4.60,1037.6,2016-12-26,2
2016-12-26 03:00:00,33.10,88.00,4.60,1037.9,2016-12-26,3
2016-12-26 04:00:00,36.00,79.00,6.90,1038.3,2016-12-26,4
2016-12-26 05:00:00,35.10,78.00,8.10,1038.6,2016-12-26,5
2016-12-26 06:00:00,33.10,75.00,5.80,1039.3,2016-12-26,6
2016-12-26 07:00:00,33.10,75.00,6.90,1039.3,2016-12-26,7
2016-12-26 08:00:00,36.00,70.00,8.10,1039.3,2016-12-26,8
2016-12-26 09:00:00,36.00,67.00,10.40,1039.3,2016-12-26,9
2016-12-26 10:00:00,36.00,67.00,10.40,1038.6,2016-12-26,10
2016-12-26 11:00:00,36.00,70.00,6.90,1038.9,2016-12-26,11
2016-12-26 12:00:00,37.00,70.00,8.10,1038.6,2016-12-26,12
2016-12-26 13:00:00,37.00,72.00,5.80,1038.9,2016-12-26,13
2016-12-26 14:00:00,39.00,70.00,8.10,1038.6,2016-12-26,14
2016-12-26 15:00:00,41.00,67.00,5.80,1037.9,2016-12-26,15
2016-12-26 16:00:00,42.10,70.00,5.80,1036.2,2016-12-26,16
2016-12-26 17:00:00,43.00,68.00,5.80,1034.5,2016-12-26,17
2016-12-26 18:00:00,44.55,69.00,5.80,1033.7,2016-12-26,18
2016-12-26 19:00:00,44.10,70.00,5.80,1032.5,2016-12-26,19
2016-12-26 20:00:00,44.10,71.50,4.60,1031.7,2016-12-26,20
2016-12-26 21:00:00,44.35,72.00,0.00,1030.1,2016-12-26,21
2016-12-26 22:00:00,46.00,73.00,0.00,1029.5,2016-12-26,22
2016-12-26 23:00:00,46.00,77.50,0.00,1028.6,2016-12-26,23
2016-12-27 00:00:00,46.90,84.50,1.75,1027.2,2016-12-27,0
2016-12-27 01:00:00,47.56,92.20,7.38,1025.5,2016-12-27,1
2016-12-27 02:00:00,47.45,95.00,9.25,1023.9,2016-12-27,2
2016-12-27 03:00:00,48.90,91.50,13.25,1022.9,2016-12-27,3
2016-12-27 04:00:00,50.00,89.00,13.85,1020.9,2016-12-27,4
2016-12-27 05:00:00,51.10,86.00,14.60,1019.6,2016-12-27,5
2016-12-27 06:00:00,52.00,83.00,12.70,1017.3,2016-12-27,6
2016-12-27 07:00:00,55.00,77.00,20.70,1016.3,2016-12-27,7
2016-12-27 08:00:00,55.00,78.50,21.85,1016.1,2016-12-27,8
2016-12-27 09:00:00,55.90,80.00,23.00,1014.6,2016-12-27,9
2016-12-27 10:00:00,55.90,84.00,21.90,1013.9,2016-12-27,10
2016-12-27 11:00:00,57.00,83.00,20.70,1013.2,2016-12-27,11
2016-12-27 12:00:00,55.90,87.00,17.67,1012.8,2016-12-27,12
2016-12-27 13:00:00,55.90,87.00,15.00,1012.5,2016-12-27,13
2016-12-27 14:00:00,57.00,87.00,15.00,1011.9,2016-12-27,14
2016-12-27 15:00:00,57.00,87.00,16.15,1012.0,2016-12-27,15
2016-12-27 16:00:00,56.45,87.00,13.80,1012.2,2016-12-27,16
2016-12-27 17:00:00,58.00,83.50,12.65,1011.1,2016-12-27,17
2016-12-27 18:00:00,62.10,67.00,11.50,1010.2,2016-12-27,18
2016-12-27 19:00:00,63.00,37.00,13.80,1010.2,2016-12-27,19
2016-12-27 20:00:00,62.10,36.00,17.30,1010.5,2016-12-27,20
2016-12-27 21:00:00,60.10,40.00,12.70,1011.5,2016-12-27,21
2016-12-27 22:00:00,57.90,44.00,8.10,1011.9,2016-12-27,22
2016-12-27 23:00:00,57.00,45.00,9.20,1012.5,2016-12-27,23
2016-12-28 00:00:00,55.00,45.00,8.10,1013.2,2016-12-28,0
2016-12-28 01:00:00,54.00,,10.40,1013.5,2016-12-28,1
2016-12-28 02:00:00,51.10,44.00,9.20,1014.2,2016-12-28,2
2016-12-28 03:00:00,46.90,49.00,9.20,1014.2,2016-12-28,3
2016-12-28 04:00:00,45.00,51.00,10.40,1014.9,2016-12-28,4
2016-12-28 05:00:00,45.00,51.00,9.20,1015.2,2016-12-28,5
2016-12-28 06:00:00,42.10,55.00,12.70,1016.3,2016-12-28,6
2016-12-28 07:00:00,41.00,55.00,9.20,1016.9,2016-12-28,7
2016-12-28 08:00:00,41.00,55.00,6.90,1017.3,2016-12-28,8
2016-12-28 09:00:00,39.90,57.00,6.90,1017.6,2016-12-28,9
2016-12-28 10:00:00,37.00,67.00,8.10,1018.6,2016-12-28,10
2016-12-28 11:00:00,37.00,67.00,9.20,1019.3,2016-12-28,11
2016-12-28 12:00:00,39.90,57.00,6.90,1020.3,2016-12-28,12
2016-12-28 13:00:00,41.00,51.00,11.50,1021.0,2016-12-28,13
2016-12-28 14:00:00,42.10,49.00,10.40,1022.0,2016-12-28,14
2016-12-28 15:00:00,42.10,49.00,12.70,1022.0,2016-12-28,15
2016-12-28 16:00:00,44.10,45.00,12.70,1021.0,2016-12-28,16
2016-12-28 17:00:00,44.10,45.00,11.50,1020.7,2016-12-28,17
2016-12-28 18:00:00,44.10,43.00,13.80,1020.7,2016-12-28,18
2016-12-28 19:00:00,44.10,43.00,10.40,1020.7,2016-12-28,19
2016-12-28 20:00:00,43.00,45.00,12.70,1021.0,2016-12-28,20
2016-12-28 21:00:00,42.10,46.00,9.20,1021.3,2016-12-28,21
2016-12-28 22:00:00,37.90,55.00,5.80,1021.7,2016-12-28,22
2016-12-28 23:00:00,39.00,52.00,4.60,1022.0,2016-12-28,23
2016-12-29 00:00:00,37.90,55.00,5.80,1021.7,2016-12-29,0
2016-12-29 01:00:00,36.00,62.00,0.00,1021.7,2016-12-29,1
2016-12-29 02:00:00,34.00,72.00,0.00,1021.3,2016-12-29,2
2016-12-29 03:00:00,33.10,72.00,5.80,1021.0,2016-12-29,3
2016-12-29 04:00:00,30.90,75.00,5.80,1020.0,2016-12-29,4
2016-12-29 05:00:00,30.90,75.00,5.80,1019.3,2016-12-29,5
2016-12-29 06:00:00,32.00,,3.50,1019.3,2016-12-29,6
2016-12-29 07:00:00,30.90,78.00,5.80,1017.6,2016-12-29,7
2016-12-29 08:00:00,33.10,78.00,4.60,1016.9,2016-12-29,8
2016-12-29 09:00:00,33.10,82.00,4.60,1014.9,2016-12-29,9
2016-12-29 10:00:00,35.10,78.00,4.60,1014.6,2016-12-29,10
2016-12-29 11:00:00,35.55,82.00,6.35,1013.0,2016-12-29,11
2016-12-29 12:00:00,37.38,88.00,6.92,1012.1,2016-12-29,12
2016-12-29 13:00:00,39.45,89.00,8.10,1010.9,2016-12-29,13
2016-12-29 14:00:00,40.45,91.00,8.93,1009.6,2016-12-29,14
2016-12-29 15:00:00,42.63,88.33,8.47,1007.3,2016-12-29,15
2016-12-29 16:00:00,43.44,91.40,9.00,1005.7,2016-12-29,16
2016-12-29 17:00:00,44.85,93.00,10.20,1003.2,2016-12-29,17
2016-12-29 18:00:00,45.00,93.00,11.50,1002.4,2016-12-29,18
2016-12-29 19:00:00,46.00,82.50,12.10,1002.2,2016-12-29,19
2016-12-29 20:00:00,45.00,75.50,11.50,1002.5,2016-12-29,20
2016-12-29 21:00:00,44.10,67.00,10.40,1003.0,2016-12-29,21
2016-12-29 22:00:00,43.00,73.00,11.50,1003.4,2016-12-29,22
2016-12-29 23:00:00,42.10,73.00,13.80,1004.1,2016-12-29,23
2016-12-30 00:00:00,41.00,60.00,16.10,1004.4,2016-12-30,0
2016-12-30 01:00:00,39.90,60.00,17.30,1004.7,2016-12-30,1
2016-12-30 02:00:00,37.90,62.00,15.00,1004.7,2016-12-30,2
2016-12-30 03:00:00,37.90,57.00,10.40,1004.4,2016-12-30,3
2016-12-30 04:00:00,37.00,56.00,13.80,1004.4,2016-12-30,4
2016-12-30 05:00:00,36.00,62.00,13.80,1004.1,2016-12-30,5
2016-12-30 06:00:00,36.00,62.00,15.00,1004.1,2016-12-30,6
2016-12-30 07:00:00,36.00,62.00,13.80,1004.4,2016-12-30,7
2016-12-30 08:00:00,35.10,66.00,13.80,1004.4,2016-12-30,8
2016-12-30 09:00:00,34.00,69.00,9.20,1004.1,2016-12-30,9
2016-12-30 10:00:00,35.10,66.00,13.80,1004.7,2016-12-30,10
2016-12-30 11:00:00,35.10,66.00,11.50,1005.4,2016-12-30,11
2016-12-30 12:00:00,35.10,64.00,15.00,1005.8,2016-12-30,12
2016-12-30 13:00:00,37.00,59.00,15.00,1006.8,2016-12-30,13
2016-12-30 14:00:00,39.00,52.00,21.90,1007.5,2016-12-30,14
2016-12-30 15:00:00,39.90,46.00,27.60,1007.8,2016-12-30,15
2016-12-30 16:00:00,42.10,39.00,19.60,1007.5,2016-12-30,16
2016-12-30 17:00:00,41.00,45.00,21.90,1008.1,2016-12-30,17
2016-12-30 18:00:00,39.45,43.50,19.00,1008.5,2016-12-30,18
2016-12-30 19:00:00,39.90,37.00,23.00,1009.1,2016-12-30,19
2016-12-30 20:00:00,39.90,36.00,18.40,1010.5,2016-12-30,20
2016-12-30 21:00:00,39.00,35.00,15.00,1011.9,2016-12-30,21
2016-12-30 22:00:00,37.90,39.00,15.00,1012.9,2016-12-30,22
2016-12-30 23:00:00,37.00,46.00,18.40,1014.9,2016-12-30,23
2016-12-31 00:00:00,36.00,46.00,16.10,1015.6,2016-12-31,0
2016-12-31 01:00:00,35.10,52.00,15.00,1016.6,2016-12-31,1
2016-12-31 02:00:00,35.10,47.00,15.00,1017.3,2016-12-31,2
2016-12-31 03:00:00,35.10,41.00,10.40,1017.9,2016-12-31,3
2016-12-31 04:00:00,32.00,,10.40,1019.0,2016-12-31,4
2016-12-31 05:00:00,32.00,,10.40,1019.0,2016-12-31,5
2016-12-31 06:00:00,32.00,,11.50,1019.6,2016-12-31,6
2016-12-31 07:00:00,32.00,,16.10,1020.7,2016-12-31,7
2016-12-31 08:00:00,32.00,,8.10,1021.0,2016-12-31,8
2016-12-31 09:00:00,32.00,,10.40,1021.3,2016-12-31,9
2016-12-31 10:00:00,30.90,66.00,5.80,1021.7,2016-12-31,10
2016-12-31 11:00:00,30.00,66.00,6.90,1021.7,2016-12-31,11
2016-12-31 12:00:00,30.90,66.00,6.90,1021.7,2016-12-31,12
2016-12-31 13:00:00,33.10,63.00,10.40,1021.7,2016-12-31,13
2016-12-31 14:00:00,35.10,58.00,10.40,1021.3,2016-12-31,14
2016-12-31 15:00:00,39.00,46.00,11.50,1020.7,2016-12-31,15
2016-12-31 16:00:00,43.00,39.00,17.30,1019.6,2016-12-31,16
2016-12-31 17:00:00,42.10,39.00,19.60,1018.3,2016-12-31,17
2016-12-31 18:00:00,43.00,41.00,16.10,1016.9,2016-12-31,18
2016-12-31 19:00:00,44.10,41.00,15.00,1016.6,2016-12-31,19
2016-12-31 20:00:00,44.10,45.00,10.40,1016.6,2016-12-31,20
2016-12-31 21:00:00,44.10,41.00,15.00,1015.9,2016-12-31,21
2016-12-31 22:00:00,43.00,41.00,18.40,1014.9,2016-12-31,22
2016-12-31 23:00:00,43.00,43.00,18.40,1014.6,2016-12-31,23
2017-01-01 00:00:00,43.00,47.00,13.80,1014.2,2017-01-01,0
2017-01-01 01:00:00,44.10,47.00,16.10,1013.5,2017-01-01,1
2017-01-01 02:00:00,45.00,45.00,16.10,1013.9,2017-01-01,2
2017-01-01 03:00:00,46.00,42.00,17.30,1013.5,2017-01-01,3
2017-01-01 04:00:00,46.00,43.00,18.40,1013.5,2017-01-01,4
2017-01-01 05:00:00,46.00,43.00,18.40,1013.5,2017-01-01,5
2017-01-01 06:00:00,45.00,45.00,16.10,1014.2,2017-01-01,6
2017-01-01 07:00:00,44.10,47.00,12.70,1014.9,2017-01-01,7
2017-01-01 08:00:00,42.10,53.00,11.50,1015.6,2017-01-01,8
2017-01-01 09:00:00,43.00,51.00,12.70,1016.9,2017-01-01,9
2017-01-01 10:00:00,42.10,50.00,10.40,1017.6,2017-01-01,10
2017-01-01 11:00:00,41.00,53.00,13.80,1018.6,2017-01-01,11
2017-01-01 12:00:00,39.90,57.00,9.20,1020.0,2017-01-01,12
2017-01-01 13:00:00,42.10,53.00,10.40,1021.3,2017-01-01,13
2017-01-01 14:00:00,45.00,51.00,9.20,1022.7,2017-01-01,14
2017-01-01 15:00:00,48.00,46.00,4.60,1022.7,2017-01-01,15
2017-01-01 16:00:00,48.90,46.00,9.20,1023.0,2017-01-01,16
2017-01-01 17:00:00,50.00,42.00,9.20,1022.7,2017-01-01,17
2017-01-01 18:00:00,50.00,41.00,8.10,1023.0,2017-01-01,18
2017-01-01 19:00:00,51.10,38.00,8.10,1024.0,2017-01-01,19
2017-01-01 20:00:00,50.00,36.00,8.10,1025.1,2017-01-01,20
2017-01-01 21:00:00,48.00,39.00,5.80,1026.1,2017-01-01,21
2017-01-01 22:00:00,46.90,40.00,5.80,1026.8,2017-01-01,22
2017-01-01 23:00:00,45.00,45.00,3.50,,2017-01-01,23
2017-01-02 00:00:00,42.10,49.00,6.90,1028.1,2017-01-02,0
2017-01-02 01:00:00,39.00,62.00,0.00,1029.1,2017-01-02,1
2017-01-02 02:00:00,34.00,75.00,5.80,1029.5,2017-01-02,2
2017-01-02 03:00:00,35.10,72.00,5.80,1030.1,2017-01-02,3
2017-01-02 04:00:00,34.00,72.00,4.60,1030.1,2017-01-02,4
2017-01-02 05:00:00,32.00,,5.80,1029.8,2017-01-02,5
2017-01-02 06:00:00,36.00,70.00,4.60,1030.1,2017-01-02,6
2017-01-02 07:00:00,36.00,70.00,5.80,1030.5,2017-01-02,7
2017-01-02 08:00:00,37.90,67.00,4.60,1030.5,2017-01-02,8
2017-01-02 09:00:00,37.45,76.00,1.75,1031.0,2017-01-02,9
2017-01-02 10:00:00,37.00,85.00,4.60,1031.2,2017-01-02,10
2017-01-02 11:00:00,37.90,86.00,6.90,1031.2,2017-01-02,11
2017-01-02 12:00:00,37.00,91.00,4.60,1031.0,2017-01-02,12
2017-01-02 13:00:00,39.00,89.00,8.10,1030.8,2017-01-02,13
2017-01-02 14:00:00,39.90,86.00,7.50,1031.0,2017-01-02,14
2017-01-02 15:00:00,41.00,88.00,7.50,1030.5,2017-01-02,15
2017-01-02 16:00:00,41.27,92.00,6.92,1029.7,2017-01-02,16
2017-01-02 17:00:00,42.45,91.50,9.80,1028.0,2017-01-02,17
2017-01-02 18:00:00,43.00,93.00,11.50,1027.4,2017-01-02,18
2017-01-02 19:00:00,42.10,92.00,13.25,1027.2,2017-01-02,19
2017-01-02 20:00:00,42.10,92.00,11.93,1027.3,2017-01-02,20
2017-01-02 21:00:00,42.10,92.00,10.77,1027.1,2017-01-02,21
2017-01-02 22:00:00,42.10,90.00,11.13,1026.9,2017-01-02,22
2017-01-02 23:00:00,41.00,93.00,13.25,1026.8,2017-01-02,23
2017-01-03 00:00:00,41.55,91.00,14.40,1026.0,2017-01-03,0
2017-01-03 01:00:00,41.00,91.00,13.25,1025.0,2017-01-03,1
2017-01-03 02:00:00,41.00,93.00,13.25,1024.2,2017-01-03,2
2017-01-03 03:00:00,41.00,93.00,14.10,1024.0,2017-01-03,3
2017-01-03 04:00:00,41.00,93.00,13.25,1022.7,2017-01-03,4
2017-01-03 05:00:00,41.00,93.00,12.65,1022.0,2017-01-03,5
2017-01-03 06:00:00,42.10,89.00,12.70,1021.3,2017-01-03,6
2017-01-03 07:00:00,41.00,93.00,13.80,1020.3,2017-01-03,7
2017-01-03 08:00:00,41.00,93.00,12.10,1019.8,2017-01-03,8
2017-01-03 09:00:00,41.00,93.00,12.70,1018.6,2017-01-03,9
2017-01-03 10:00:00,41.00,93.00,13.28,1017.8,2017-01-03,10
2017-01-03 11:00:00,41.00,93.00,12.10,1016.8,2017-01-03,11
2017-01-03 12:00:00,41.00,96.00,10.35,1015.5,2017-01-03,12
2017-01-03 13:00:00,42.10,92.00,9.20,1014.9,2017-01-03,13
2017-01-03 14:00:00,42.45,94.50,12.70,1013.4,2017-01-03,14
2017-01-03 15:00:00,44.10,93.00,8.10,1011.5,2017-01-03,15
2017-01-03 16:00:00,44.55,93.00,11.55,1008.8,2017-01-03,16
2017-01-03 17:00:00,46.00,92.00,11.22,1007.0,2017-01-03,17
2017-01-03 18:00:00,46.44,93.00,9.46,1005.9,2017-01-03,18
2017-01-03 19:00:00,47.17,93.00,7.53,1005.0,2017-01-03,19
2017-01-03 20:00:00,47.45,95.00,6.90,1003.9,2017-01-03,20
2017-01-03 21:00:00,46.55,94.75,7.78,1002.6,2017-01-03,21
2017-01-03 22:00:00,46.00,93.00,9.20,1001.4,2017-01-03,22
2017-01-03 23:00:00,45.00,94.33,6.93,1001.8,2017-01-03,23
2017-01-04 00:00:00,44.40,94.00,6.13,1001.4,2017-01-04,0
2017-01-04 01:00:00,44.10,93.00,5.75,1001.0,2017-01-04,1
2017-01-04 02:00:00,44.10,93.00,5.80,1000.7,2017-01-04,2
2017-01-04 03:00:00,44.10,93.00,8.10,1000.3,2017-01-04,3
2017-01-04 04:00:00,44.10,93.00,12.70,1000.0,2017-01-04,4
2017-01-04 05:00:00,44.10,93.00,11.50,999.3,2017-01-04,5
2017-01-04 06:00:00,44.10,91.67,8.87,998.9,2017-01-04,6
2017-01-04 07:00:00,44.10,93.00,11.50,999.0,2017-01-04,7
2017-01-04 08:00:00,44.10,93.00,10.40,998.6,2017-01-04,8
2017-01-04 09:00:00,44.10,93.00,12.70,999.3,2017-01-04,9
2017-01-04 10:00:00,44.10,96.00,13.03,999.8,2017-01-04,10
2017-01-04 11:00:00,44.40,95.00,10.37,1000.0,2017-01-04,11
2017-01-04 12:00:00,44.67,93.75,8.07,1000.1,2017-01-04,12
2017-01-04 13:00:00,45.63,90.67,7.33,1000.2,2017-01-04,13
2017-01-04 14:00:00,46.90,90.00,9.20,1001.4,2017-01-04,14
2017-01-04 15:00:00,47.74,89.40,9.94,1001.9,2017-01-04,15
2017-01-04 16:00:00,48.45,89.50,9.80,1001.7,2017-01-04,16
2017-01-04 17:00:00,54.00,59.00,17.30,1000.7,2017-01-04,17
2017-01-04 18:00:00,53.10,52.00,19.60,1000.7,2017-01-04,18
2017-01-04 19:00:00,54.00,,24.20,1001.0,2017-01-04,19
2017-01-04 20:00:00,52.00,41.00,15.00,1002.0,2017-01-04,20
2017-01-04 21:00:00,48.90,36.00,18.40,1002.7,2017-01-04,21
2017-01-04 22:00:00,46.90,27.00,24.20,1003.7,2017-01-04,22
2017-01-04 23:00:00,45.00,26.00,20.70,1005.8,2017-01-04,23
2017-01-05 00:00:00,42.10,29.00,17.30,1006.8,2017-01-05,0
2017-01-05 01:00:00,39.90,31.00,12.70,1007.5,2017-01-05,1
2017-01-05 02:00:00,37.90,32.00,17.30,1008.5,2017-01-05,2
2017-01-05 03:00:00,36.00,34.00,17.30,1009.5,2017-01-05,3
2017-01-05 04:00:00,35.10,35.00,23.00,1010.2,2017-01-05,4
2017-01-05 05:00:00,34.00,36.00,20.70,1010.8,2017-01-05,5
2017-01-05 06:00:00,33.10,34.00,19.60,1011.5,2017-01-05,6
2017-01-05 07:00:00,32.00,,8.10,1012.9,2017-01-05,7
2017-01-05 08:00:00,30.90,41.00,12.70,1013.2,2017-01-05,8
2017-01-05 09:00:00,28.90,49.00,5.80,1014.2,2017-01-05,9
2017-01-05 10:00:00,28.90,46.00,9.20,1015.6,2017-01-05,10
2017-01-05 11:00:00,28.90,45.00,6.90,1015.2,2017-01-05,11
2017-01-05 12:00:00,28.90,45.00,5.80,1016.3,2017-01-05,12
2017-01-05 13:00:00,28.90,42.00,10.40,1017.3,2017-01-05,13
2017-01-05 14:00:00,30.00,43.00,11.50,1017.6,2017-01-05,14
2017-01-05 15:00:00,30.00,43.00,11.50,,2017-01-05,15
2017-01-05 16:00:00,30.90,43.00,10.40,1016.3,2017-01-05,16
2017-01-05 17:00:00,32.00,,10.40,,2017-01-05,17
2017-01-05 18:00:00,33.10,39.00,10.40,1014.9,2017-01-05,18
2017-01-05 19:00:00,33.10,38.00,10.40,1014.9,2017-01-05,19
2017-01-05 20:00:00,34.00,38.00,10.40,1014.9,2017-01-05,20
2017-01-05 21:00:00,33.10,41.00,12.70,1015.2,2017-01-05,21
2017-01-05 22:00:00,32.00,,13.80,1015.6,2017-01-05,22
2017-01-05 23:00:00,30.90,63.00,10.40,1015.2,2017-01-05,23
2017-01-06 00:00:00,30.60,70.00,8.43,1015.7,2017-01-06,0
2017-01-06 01:00:00,29.45,83.50,6.90,1016.1,2017-01-06,1
2017-01-06 02:00:00,28.90,87.67,1.53,1015.7,2017-01-06,2
2017-01-06 03:00:00,29.12,89.40,0.70,1015.5,2017-01-06,3
2017-01-06 04:00:00,30.00,86.50,0.00,1015.0,2017-01-06,4
2017-01-06 05:00:00,30.00,88.00,1.17,1014.5,2017-01-06,5
2017-01-06 06:00:00,30.04,90.60,1.40,1014.7,2017-01-06,6
2017-01-06 07:00:00,30.00,92.00,2.60,1014.9,2017-01-06,7
2017-01-06 08:00:00,30.00,88.17,4.80,1014.0,2017-01-06,8
2017-01-06 09:00:00,28.90,82.00,9.80,1013.4,2017-01-06,9
2017-01-06 10:00:00,29.45,76.50,12.10,1015.0,2017-01-06,10
2017-01-06 11:00:00,28.90,73.50,10.40,1016.0,2017-01-06,11
2017-01-06 12:00:00,28.90,69.00,8.10,1017.9,2017-01-06,12
2017-01-06 13:00:00,28.90,66.00,9.20,1018.6,2017-01-06,13
2017-01-06 14:00:00,30.00,58.00,11.50,1019.3,2017-01-06,14
2017-01-06 15:00:00,30.90,58.00,12.70,1019.6,2017-01-06,15
2017-01-06 16:00:00,32.00,,11.50,1019.3,2017-01-06,16
2017-01-06 17:00:00,32.00,,12.70,1019.0,2017-01-06,17
2017-01-06 18:00:00,32.00,,11.50,1019.3,2017-01-06,18
2017-01-06 19:00:00,30.90,45.00,6.90,1019.3,2017-01-06,19
2017-01-06 20:00:00,30.90,45.00,11.50,1020.7,2017-01-06,20
2017-01-06 21:00:00,30.90,41.00,10.40,1022.0,2017-01-06,21
2017-01-06 22:00:00,30.00,47.00,11.50,1023.0,2017-01-06,22
2017-01-06 23:00:00,28.90,45.00,10.40,1024.0,2017-01-06,23
2017-01-07 00:00:00,28.00,46.00,11.50,1024.4,2017-01-07,0
2017-01-07 01:00:00,28.00,44.00,10.40,1024.4,2017-01-07,1
2017-01-07 02:00:00,27.00,46.00,8.10,1024.4,2017-01-07,2
2017-01-07 03:00:00,26.10,48.00,10.40,1025.4,2017-01-07,3
2017-01-07 04:00:00,26.10,50.00,10.40,1026.4,2017-01-07,4
2017-01-07 05:00:00,26.10,50.00,11.50,1025.7,2017-01-07,5
